passenger_id	Inflight wifi service	Departure/Arrival time convenient	Ease of Online booking	Gate location	Food and drink	Online boarding	Seat comfort	Inflight entertainment	On-board service	Leg room service	Baggage handling	Checkin service	Inflight service	Cleanliness
66059	4	1	1	1	5	4	5	5	4	3	5	1	4	5
101080	3	4	3	2	1	1	3	2	2	3	2	2	2	2
124609	1	1	5	1	5	3	4	5	5	4	5	3	5	3
43647	2	4	2	3	2	4	4	1	1	2	1	3	1	5
59981	3	4	3	2	3	3	3	3	3	3	5	4	5	3
85164	2	1	1	1	4	4	3	2	2	2	2	1	2	4
87524	3	5	3	2	2	2	5	4	4	3	3	1	4	3
28096	1	1	1	1	1	1	2	5	5	5	5	3	5	1
29233	2	2	2	2	2	2	2	2	1	4	2	1	1	2
49007	5	5	5	5	4	3	1	5	5	5	5	4	5	4
54608	2	2	2	2	3	4	3	3	5	2	3	1	2	3
62169	4	2	5	2	4	4	4	4	1	1	3	3	4	4
81160	2	4	2	4	4	2	4	4	3	4	4	4	5	4
92209	5	3	5	4	4	5	4	4	1	2	4	4	3	4
21282	3	3	3	3	5	2	2	4	4	4	4	4	4	2
36459	2	4	2	4	5	2	5	5	5	1	1	1	2	5
58777	3	3	3	4	3	3	3	3	4	3	3	2	4	3
20684	1	2	2	2	1	1	1	1	4	1	3	2	4	1
22855	2	4	2	3	5	2	5	5	5	4	4	4	4	5
28979	3	5	5	5	2	3	2	3	3	3	3	4	3	2
27734	1	1	1	1	2	4	3	4	4	4	4	4	4	1
53845	3	2	2	2	3	3	3	3	1	5	2	2	3	3
15576	2	2	3	2	4	5	4	4	1	5	5	2	2	4
24654	5	5	5	5	3	5	1	4	4	4	4	5	4	3
39517	2	3	3	3	4	4	3	2	2	2	2	2	2	4
60622	4	1	1	1	2	2	3	4	4	4	4	1	4	2
24141	4	5	4	4	2	5	3	4	4	4	4	2	4	2
48984	0	0	0	3	2	0	2	2	2	5	5	1	5	2
63520	2	1	1	3	3	1	3	3	2	1	4	3	4	3
92781	4	1	4	3	5	3	3	1	1	4	3	2	1	2
11057	2	5	2	1	2	5	4	2	2	2	2	5	2	3
36769	1	1	1	1	4	4	4	5	2	5	3	4	5	4
30232	3	3	4	3	1	4	1	5	5	5	5	1	5	2
50636	3	5	3	3	3	4	4	4	4	3	2	5	4	5
62264	0	1	1	1	1	4	4	3	1	4	2	4	2	4
117763	1	1	1	1	1	1	1	1	2	4	4	3	4	1
59578	3	4	5	5	3	3	3	3	2	5	2	1	3	3
50009	4	1	5	1	3	4	3	4	4	4	4	2	4	2
109229	3	5	3	3	4	3	4	4	2	2	4	1	3	4
3910	3	0	3	1	5	3	5	5	5	4	4	3	5	5
4659	1	4	0	1	3	0	2	3	5	3	5	4	4	3
2143	5	2	2	2	5	5	5	5	1	1	4	4	5	5
21261	0	0	0	1	2	0	2	2	2	1	2	4	2	2
99620	5	5	5	5	4	5	4	4	4	4	4	5	4	4
125194	3	3	3	3	2	4	4	4	4	3	4	3	4	3
13355	2	4	4	4	3	3	3	2	2	2	2	5	2	1
8088	2	2	2	2	5	4	5	4	4	4	4	5	4	3
118123	3	3	5	3	4	5	4	4	4	4	4	4	4	5
63790	5	5	5	5	5	2	5	5	5	5	5	5	5	3
121954	3	3	3	3	5	4	4	4	4	4	4	3	4	5
1581	2	2	2	1	1	2	1	1	5	2	5	3	5	1
62898	5	5	5	5	5	5	5	5	4	4	5	3	5	5
88300	4	4	4	2	2	4	2	2	4	4	5	3	4	2
91001	3	1	3	4	3	3	3	3	1	3	3	3	4	3
71280	2	4	2	2	4	2	4	4	4	4	5	3	4	4
43466	5	1	4	1	5	5	5	5	4	5	4	1	1	5
48220	4	4	4	4	4	3	3	4	4	4	4	1	4	3
56252	2	2	2	2	4	4	5	4	4	4	4	3	4	4
34663	3	1	3	3	3	4	4	4	4	4	4	3	4	3
85898	4	4	2	4	4	4	4	4	4	4	4	3	4	4
118372	0	0	0	1	3	5	5	3	3	5	5	4	3	4
873	2	2	2	2	2	5	5	5	5	5	5	4	5	5
73451	1	4	1	2	4	1	5	4	1	4	4	5	2	4
83423	2	4	2	3	2	2	2	2	3	2	5	3	5	2
49853	2	5	5	5	4	4	4	2	2	2	2	3	2	2
100356	3	5	3	1	4	3	4	4	1	1	4	3	3	4
32921	2	1	2	2	3	2	3	3	4	2	2	3	3	3
40744	5	3	3	3	5	5	5	5	1	4	3	3	4	5
1708	3	0	3	2	4	3	4	4	5	3	5	4	5	4
125232	3	3	3	3	4	4	4	4	5	3	5	4	5	4
688	1	1	1	1	2	4	4	4	4	4	4	5	4	4
81577	2	2	2	4	2	2	2	2	2	1	4	1	4	2
56532	5	5	5	5	4	4	5	5	5	5	5	5	5	5
8776	1	1	5	1	4	4	4	4	5	3	5	4	5	4
121549	1	1	1	3	3	1	3	3	5	4	5	5	4	3
2374	5	5	5	5	4	5	5	5	5	5	5	5	5	4
64960	4	2	2	2	1	4	4	4	4	4	4	3	4	5
28790	4	3	4	4	4	4	4	4	2	4	3	4	4	4
47244	2	4	2	2	3	5	5	4	4	4	4	3	4	5
62562	3	3	3	3	4	3	4	4	2	5	2	4	4	4
41787	2	2	2	2	4	4	4	4	5	3	5	4	4	4
44807	2	1	1	1	1	1	2	2	2	3	2	4	2	4
1809	1	2	2	3	2	1	2	2	1	1	2	4	3	2
24176	4	4	4	4	4	2	1	5	5	5	5	3	5	1
9334	3	5	3	5	4	1	5	2	2	3	2	5	2	4
119615	3	3	3	3	3	3	3	3	2	2	3	1	3	3
95332	1	2	1	3	1	1	1	1	2	4	4	1	3	1
68502	3	4	3	5	4	3	4	4	4	3	3	4	4	4
27960	1	5	1	3	3	5	4	5	5	1	5	4	5	5
44994	4	5	5	5	4	4	3	4	2	4	4	2	3	4
108319	5	5	5	5	5	3	4	5	5	5	5	4	5	3
65336	0	0	0	4	3	0	3	3	4	5	4	4	4	3
41715	4	3	3	5	1	3	1	1	5	4	1	3	2	1
14025	1	1	1	4	3	1	3	3	5	5	3	5	1	3
64235	4	4	4	3	4	4	1	4	1	4	4	2	3	4
122459	1	1	1	1	4	5	5	5	5	5	5	3	5	5
99305	1	1	1	1	2	4	5	2	2	2	2	3	2	4
97001	1	4	1	1	2	5	4	3	3	1	3	4	3	4
61127	1	1	1	1	5	4	4	5	5	5	5	4	5	3
92150	3	5	5	5	5	3	4	3	3	3	3	3	3	2
112474	5	3	5	3	5	5	5	5	1	1	2	1	2	5
63225	4	2	3	2	4	4	4	4	4	4	4	4	4	1
91848	1	1	1	4	1	1	1	1	4	2	2	1	4	1
13698	2	4	2	3	2	2	4	2	3	5	4	5	4	2
76331	2	5	2	3	5	2	5	5	2	2	3	3	3	5
51956	3	3	3	3	4	5	4	4	3	2	5	2	2	4
94468	2	1	2	1	2	2	5	2	3	3	1	2	2	2
19034	1	4	1	3	4	1	4	4	5	3	2	3	2	4
79149	2	4	2	3	5	2	5	5	4	5	5	4	5	5
37666	3	4	3	3	3	3	3	3	2	4	3	2	3	3
20680	4	0	4	1	1	4	1	1	5	2	5	3	5	1
18772	3	3	3	3	5	4	5	5	5	5	5	4	5	5
86174	3	2	2	2	4	3	4	4	5	2	4	4	4	4
44397	3	2	2	2	3	3	3	3	3	3	3	4	3	2
117969	2	5	0	1	4	0	4	4	2	5	2	1	1	4
19637	3	3	3	2	4	3	4	4	4	5	2	2	3	4
27855	2	5	2	3	1	2	1	1	4	3	5	3	5	1
18114	3	2	3	4	4	3	4	4	3	5	4	3	3	4
74497	5	5	2	5	4	5	5	2	2	2	2	3	2	3
99233	3	2	2	2	3	3	3	3	4	4	4	2	4	3
93920	2	2	2	2	2	2	2	2	5	3	4	5	5	2
29529	2	5	2	1	3	2	3	3	3	5	4	4	2	3
31844	2	2	2	2	4	5	1	3	3	3	3	5	3	4
44129	5	5	5	5	3	4	1	4	4	4	3	2	4	3
62483	5	1	5	5	5	4	4	4	4	5	4	3	4	4
70471	1	1	1	1	3	5	4	4	4	4	4	3	4	5
35357	2	4	4	4	3	2	2	2	2	2	2	4	2	2
50594	4	2	4	2	5	4	1	5	2	5	2	4	3	5
81449	1	1	1	2	4	1	4	4	4	3	4	5	4	4
110551	3	1	3	2	3	3	3	3	3	2	1	3	1	3
111100	3	3	3	3	5	3	5	5	5	4	4	3	4	5
7548	3	4	3	3	3	4	5	4	4	4	4	5	4	5
75123	4	4	4	4	5	4	4	4	4	4	4	5	4	3
9696	2	5	2	4	3	2	3	3	1	4	5	4	1	3
64881	3	3	3	3	2	2	3	2	1	3	4	1	4	2
101965	1	1	1	1	2	4	4	5	5	5	5	3	5	4
2524	0	0	0	1	5	5	4	5	5	5	3	5	5	4
18157	1	4	1	4	5	1	5	5	4	5	4	3	3	5
100322	2	2	2	4	1	2	1	1	4	1	4	3	3	1
95483	4	2	2	2	2	4	4	4	4	4	4	4	4	4
11612	2	2	2	4	1	2	1	1	4	1	3	1	4	1
30411	5	1	2	2	5	5	5	5	3	5	4	2	5	5
90442	5	4	5	3	3	5	3	3	4	5	5	3	5	3
14846	1	4	1	2	2	1	2	2	4	4	2	3	1	2
92434	4	4	4	4	3	4	3	3	5	4	5	5	4	3
3579	4	5	4	4	3	4	3	3	5	2	4	5	4	3
21808	1	2	1	3	4	1	4	4	1	2	2	1	2	4
63106	4	3	5	3	4	4	4	4	4	5	3	2	5	4
84752	4	4	4	4	4	4	5	3	3	4	3	3	3	5
94592	5	5	4	5	2	4	5	4	4	4	5	3	4	4
41691	3	5	3	2	3	3	3	3	3	4	5	4	4	3
66217	4	0	4	4	1	4	1	1	4	2	3	2	3	1
114818	2	2	2	2	3	4	5	3	3	4	3	4	3	4
43335	4	4	4	3	1	4	3	1	4	3	4	4	4	1
125020	2	4	2	1	4	2	4	4	3	4	5	5	4	4
93456	3	4	4	3	5	4	5	5	4	2	5	5	5	5
47235	3	5	3	4	5	5	5	1	1	3	1	5	1	3
64920	2	2	2	2	5	3	3	4	4	3	2	4	4	4
91656	3	4	2	3	3	2	3	3	3	5	3	1	3	3
113565	5	5	5	5	2	4	4	4	4	4	4	5	4	5
35953	5	5	5	5	1	4	3	4	4	4	4	4	4	5
46788	2	2	2	4	5	2	5	5	2	3	3	4	3	5
8447	2	1	1	1	1	3	4	2	2	3	2	3	2	2
101888	2	2	2	5	1	2	1	1	4	4	4	4	5	1
98457	1	1	4	1	5	4	5	4	4	4	4	5	4	5
72842	1	5	1	3	1	1	4	1	2	4	1	2	5	1
98282	4	2	2	2	1	4	4	4	4	4	4	1	4	3
126249	3	0	2	3	4	2	4	4	1	3	3	4	4	4
25178	2	2	2	1	2	2	2	2	1	4	5	3	1	2
97938	1	1	1	4	5	1	5	5	4	1	3	2	4	5
36912	2	2	2	2	4	2	3	4	4	4	4	5	4	4
46691	3	5	3	1	3	3	3	3	3	5	4	3	4	3
78685	5	5	5	5	5	4	4	4	4	4	4	3	4	5
25192	3	2	3	4	1	4	3	1	1	3	1	3	1	2
129043	4	4	4	1	3	4	3	3	3	4	4	5	4	3
38190	4	5	4	1	1	4	1	1	4	4	5	5	4	1
95964	5	5	5	5	2	5	4	5	5	5	5	5	5	3
117295	0	0	0	4	5	5	5	5	4	5	5	5	5	5
33429	4	5	5	5	4	3	4	4	3	5	4	2	4	4
67582	5	5	5	3	5	5	5	5	3	2	4	3	4	5
5227	4	5	5	5	4	4	4	4	1	5	3	3	3	4
126232	3	3	3	3	3	4	5	5	5	5	5	4	5	3
42568	2	2	2	2	3	1	4	5	5	5	5	2	5	4
71788	3	3	3	3	3	2	3	3	3	5	2	4	4	3
117504	4	5	4	3	3	4	3	3	5	5	4	4	5	3
723	3	3	3	4	5	3	5	5	3	2	4	4	5	5
121886	1	4	1	2	3	5	4	3	3	1	3	4	3	5
69785	1	1	1	3	1	1	1	1	4	3	5	3	4	1
18694	0	0	1	4	3	1	1	3	1	1	4	4	4	3
90930	4	4	1	4	3	3	3	3	5	2	2	1	1	3
110624	4	4	4	4	2	4	4	3	3	4	3	3	3	5
68243	3	3	4	3	5	5	4	5	5	5	5	3	5	4
66421	3	5	3	4	1	3	1	1	5	3	5	4	5	1
78085	4	5	2	1	5	2	5	5	4	2	4	5	4	5
3186	2	4	4	4	2	2	2	2	4	4	2	2	2	2
123619	3	3	3	3	4	4	5	4	4	4	4	3	4	3
116393	2	4	2	3	3	2	3	3	3	5	4	5	5	3
21394	3	3	1	3	5	4	1	4	4	4	5	5	4	5
63791	4	4	4	4	4	4	4	4	1	5	4	3	3	4
59830	2	2	2	2	3	5	5	4	4	5	4	5	4	4
12585	5	3	3	3	5	5	5	5	5	2	2	4	3	5
116586	4	4	4	4	4	4	5	5	5	5	5	5	5	4
73516	5	0	5	2	2	5	2	2	5	5	5	5	4	2
110291	4	4	4	4	3	4	4	5	5	5	5	5	5	5
64478	5	5	5	3	1	5	1	1	3	3	4	4	4	1
52822	2	1	1	2	1	1	1	1	2	4	2	1	2	1
23700	3	4	4	4	3	3	3	3	1	4	4	1	4	3
97642	4	4	4	4	3	4	5	5	5	5	5	5	5	5
48635	4	5	4	4	2	4	2	2	5	4	5	4	4	2
20258	1	1	1	3	2	1	2	2	4	1	3	1	4	2
2387	3	0	3	4	5	3	5	5	3	5	5	5	4	5
127881	1	2	1	2	1	4	4	4	3	3	2	4	3	4
29514	1	0	0	4	3	4	4	5	5	0	5	4	5	3
118802	1	2	1	4	1	4	4	2	2	1	2	3	2	3
86290	2	4	2	2	5	2	5	5	4	2	5	4	5	5
96375	1	1	1	1	1	1	1	1	3	5	4	1	4	1
5248	3	3	5	5	1	3	3	3	3	3	3	4	3	3
94630	3	2	2	2	3	3	2	3	1	3	2	1	2	3
108419	4	4	3	4	2	5	5	4	4	5	4	5	4	4
92950	5	5	5	5	2	4	5	5	5	5	5	4	5	4
9179	4	4	4	4	4	5	5	3	3	4	3	4	3	4
67940	3	4	3	2	3	3	4	3	5	5	4	3	4	3
54231	5	2	2	2	5	5	5	5	3	1	5	1	2	5
68770	3	2	2	2	3	3	3	3	2	5	4	2	3	3
25454	4	4	4	4	5	4	5	1	1	4	1	4	1	3
108247	5	5	5	4	4	5	4	4	3	3	5	5	4	4
56665	0	5	0	1	1	0	1	1	5	3	5	5	4	1
101599	1	1	1	1	5	4	5	4	4	4	4	5	4	5
93966	3	3	3	3	2	3	2	2	5	2	4	3	5	2
24971	3	0	3	5	5	3	5	5	5	4	1	5	4	5
91303	5	5	5	5	5	4	4	5	5	4	5	5	5	5
83007	2	2	2	2	5	5	4	4	4	4	4	3	4	5
28451	3	5	5	5	3	3	3	4	1	3	3	3	3	3
63700	2	3	2	5	2	2	2	2	2	2	1	3	2	2
47340	3	5	3	5	3	3	5	3	5	1	1	3	3	3
76199	1	1	1	4	3	1	3	3	4	5	3	3	4	3
127755	3	2	3	3	2	3	2	2	3	2	3	3	3	2
67511	3	3	3	4	2	3	2	2	3	2	4	3	5	2
119376	5	5	5	5	4	4	4	5	5	5	5	4	5	5
126616	4	4	4	4	2	4	4	5	5	5	5	5	5	5
33954	2	4	2	3	4	2	4	4	5	5	4	3	4	4
75240	3	0	3	2	1	3	1	1	4	5	4	5	4	1
2941	1	1	1	1	4	5	5	4	4	4	4	4	4	4
56022	1	1	2	1	4	4	4	4	5	5	4	4	4	4
36193	3	5	3	1	2	3	4	2	2	2	4	3	1	2
39610	3	5	4	4	3	4	3	3	4	3	5	3	4	3
74475	5	5	1	5	4	5	5	5	5	5	5	3	5	5
81439	1	4	1	3	2	1	2	2	3	2	5	4	4	2
18977	3	5	3	3	1	1	4	3	3	5	3	1	3	3
100363	2	2	2	4	4	2	4	4	4	4	4	4	3	4
66270	2	4	2	4	3	5	2	5	5	2	5	3	5	2
98952	3	3	3	3	5	3	5	5	5	5	5	3	5	5
45462	4	3	3	3	4	4	4	4	5	5	1	4	2	4
11679	5	5	4	5	4	5	4	4	4	4	4	4	4	3
88708	3	4	3	3	5	4	5	4	4	3	4	5	4	5
82194	2	4	2	4	3	2	3	3	3	4	3	3	5	3
102098	1	1	1	3	4	1	4	4	5	2	4	4	4	4
24415	4	4	4	4	4	4	4	4	4	5	2	5	4	4
108591	4	4	4	4	5	5	5	5	3	3	5	4	5	5
5973	1	1	1	3	1	1	1	1	2	2	2	3	3	1
87120	3	4	3	4	5	3	5	5	4	2	4	5	4	5
17790	3	1	1	1	5	5	3	2	2	3	2	1	2	2
98161	0	4	1	2	1	1	5	1	4	4	5	3	5	1
65759	3	2	2	3	1	4	3	3	3	2	3	4	3	4
105043	3	4	3	3	1	3	1	1	4	4	1	1	5	1
96506	1	2	1	1	5	5	3	4	4	4	4	5	4	3
55028	4	4	2	4	5	5	4	5	5	5	5	4	5	5
9529	5	4	5	4	3	5	3	3	3	5	5	3	5	3
100109	2	2	1	2	5	4	5	5	5	5	5	5	5	5
2841	2	3	3	3	1	4	3	2	2	2	2	1	2	4
55249	2	5	2	1	5	2	5	5	3	2	3	3	4	5
103961	3	5	3	3	4	3	4	4	4	4	5	3	4	4
60748	5	5	5	5	5	4	4	5	5	5	5	4	5	3
6471	2	5	2	3	3	2	3	3	5	4	5	5	4	3
97733	2	2	2	2	3	3	3	3	3	4	5	4	5	3
45369	2	4	0	1	0	4	4	3	3	5	4	4	4	4
90700	5	5	4	5	4	4	5	4	4	4	4	5	4	5
107568	2	5	2	1	2	5	4	5	5	2	5	5	5	5
13385	4	4	3	3	3	3	5	3	3	3	4	4	4	3
99634	2	4	1	4	5	1	5	5	4	5	4	4	3	5
102877	1	0	1	5	1	1	1	1	5	3	5	3	5	1
79745	1	1	1	1	1	1	1	1	1	2	2	1	1	1
61676	4	4	4	4	4	4	4	4	5	5	4	4	4	4
92867	3	1	3	3	2	4	4	1	1	3	1	4	1	2
110938	4	5	4	3	1	4	1	1	4	2	4	3	4	1
42348	3	5	3	1	4	3	4	4	4	3	4	5	5	4
76221	3	3	3	3	5	5	5	5	5	5	5	5	5	5
17310	2	5	5	5	4	2	2	2	2	2	2	4	2	4
12319	2	2	2	3	1	2	1	1	4	5	3	4	3	1
61622	3	3	3	3	5	5	4	4	4	4	4	3	4	3
72890	4	4	4	2	5	4	5	5	1	1	2	2	2	5
71497	3	2	3	3	4	3	3	4	1	3	4	3	3	4
64604	0	0	0	4	2	4	4	1	1	1	1	4	1	3
48729	0	4	0	5	2	5	5	1	1	1	1	5	1	4
27557	3	4	3	1	4	3	5	4	4	5	4	5	5	4
81215	2	4	4	4	2	2	2	2	2	1	3	4	3	2
32565	4	4	4	4	4	4	4	4	1	1	3	2	1	4
18270	2	5	2	4	4	2	3	1	1	2	1	3	1	5
96356	3	4	3	1	5	3	5	5	4	2	5	3	5	5
41311	5	2	2	2	5	5	5	5	2	2	2	5	1	5
65522	3	1	1	1	1	4	3	3	3	3	3	1	3	1
115199	5	5	5	4	5	5	5	5	3	4	4	4	5	5
29111	2	4	1	2	3	1	3	3	3	5	5	3	4	3
125337	1	1	1	1	5	5	4	4	4	4	4	5	4	3
53980	4	4	4	3	1	4	1	1	1	4	2	2	2	1
15057	2	5	2	3	1	2	1	1	3	3	5	4	4	1
32641	5	1	4	1	5	5	5	5	4	2	1	4	4	5
76015	2	2	2	2	2	4	4	5	5	5	5	5	5	5
97396	3	4	4	4	3	3	3	3	2	5	3	4	3	3
89868	4	4	4	4	2	4	5	4	4	4	4	5	4	3
84320	4	1	1	1	4	2	3	4	4	4	4	1	4	3
67021	4	4	4	4	5	5	5	5	5	3	5	5	5	5
68876	3	3	3	3	5	5	5	5	3	4	5	5	5	5
124616	2	4	4	4	1	4	4	2	2	2	2	1	2	2
65489	2	4	2	4	2	4	5	3	3	2	3	5	3	3
55450	5	5	5	3	5	3	3	4	4	3	5	3	3	3
125758	4	4	4	4	2	5	5	5	5	5	5	5	5	5
107555	2	3	3	4	3	2	3	3	2	2	4	4	3	3
67740	1	1	1	3	3	1	2	3	1	5	4	3	3	3
82534	3	4	3	3	5	5	5	5	5	5	5	5	5	4
122933	3	3	3	3	2	4	5	5	5	5	5	3	5	5
116614	3	3	3	3	3	4	4	4	4	4	4	5	4	3
5833	3	4	3	4	4	3	4	4	3	4	5	5	5	4
40409	0	4	1	2	1	1	1	1	2	4	5	4	1	1
107632	1	1	3	1	2	5	5	4	4	4	4	3	4	3
34081	3	1	4	3	2	4	2	2	2	5	2	3	2	2
101030	2	2	2	4	4	2	4	4	3	3	4	4	3	4
110278	0	0	0	3	0	2	2	3	4	4	4	2	3	2
41159	1	4	1	1	4	1	5	4	3	3	4	4	5	4
49843	3	3	3	3	4	5	4	4	4	2	2	4	4	4
84344	2	2	2	2	3	5	5	4	4	5	4	3	4	5
43994	5	5	5	5	3	5	3	3	1	1	1	4	2	3
45013	2	5	2	3	3	2	3	3	3	5	4	5	4	3
103476	1	1	1	1	4	5	4	2	2	2	2	3	2	5
37594	3	2	3	3	3	3	3	3	1	4	4	2	3	3
66712	3	3	3	3	5	3	5	5	4	2	1	1	3	5
74653	2	5	2	2	5	2	4	5	3	5	4	3	5	5
82847	1	1	1	1	2	5	5	4	4	4	4	3	4	3
2479	3	4	4	1	2	3	2	2	3	5	4	3	4	2
43447	5	2	2	2	5	5	4	5	4	5	2	4	3	5
86332	1	5	1	5	3	1	3	3	5	5	4	4	5	3
69504	1	1	4	1	4	5	5	4	3	5	4	5	4	5
107491	1	1	1	4	1	1	2	1	4	1	3	2	3	1
13797	3	1	1	1	1	4	3	3	3	3	3	3	3	3
107937	4	5	5	5	2	3	3	3	3	3	4	3	3	3
48108	3	3	3	3	3	2	5	5	5	5	5	5	5	3
59941	2	1	4	1	1	3	3	2	2	2	2	3	2	3
78005	5	5	5	5	4	4	5	4	4	4	4	4	4	4
35056	4	4	4	4	3	4	5	5	5	5	5	5	5	4
119975	1	5	1	2	1	1	4	5	5	1	5	2	5	5
7188	2	4	3	4	4	3	3	3	3	3	2	4	3	2
33340	3	3	3	3	5	4	3	3	3	3	3	2	3	2
124376	1	0	0	1	1	0	1	1	3	5	1	2	3	1
75341	3	4	3	2	3	3	3	3	3	4	4	3	5	3
45647	4	5	0	2	3	0	3	3	1	1	4	2	2	3
111475	3	1	3	2	5	3	5	5	3	1	2	4	2	5
67853	2	1	2	4	1	2	1	1	1	1	3	1	4	1
110040	2	2	2	2	4	4	4	2	2	2	2	4	2	4
93008	2	2	2	2	4	5	5	2	2	2	2	4	2	4
26924	4	4	3	5	3	3	3	3	3	4	4	4	4	3
67498	1	4	0	4	4	0	4	4	2	1	3	1	3	4
109668	3	1	2	4	4	2	4	4	2	4	3	4	3	4
43594	4	3	4	3	4	4	4	4	3	4	3	5	5	4
28032	3	5	3	5	1	3	1	1	4	2	4	4	5	1
65453	2	5	5	5	5	4	3	2	2	2	2	3	2	4
90251	3	5	3	3	4	5	5	3	3	3	3	4	3	3
107373	0	4	0	4	2	5	5	2	2	0	2	5	2	5
30455	0	0	0	3	4	0	4	4	1	3	3	4	2	4
61774	1	3	1	4	4	1	3	4	4	3	4	2	3	4
29241	3	3	3	3	5	5	5	5	5	4	3	2	4	5
117090	3	3	3	3	1	2	2	3	3	3	3	4	3	1
270	2	2	2	2	2	5	5	4	4	4	4	5	4	4
59552	4	5	5	3	1	5	1	1	5	2	5	5	4	1
11671	2	4	2	3	1	2	1	1	4	2	4	1	3	1
84881	1	3	1	4	5	1	5	5	1	5	3	4	4	5
119515	3	1	1	1	3	3	3	3	4	5	3	1	4	3
3005	3	3	3	3	2	4	4	5	5	5	5	4	5	3
28076	4	5	5	5	4	4	4	5	5	3	5	4	1	4
65	0	0	0	1	5	0	5	5	5	5	4	3	5	5
75571	4	3	3	3	4	4	4	4	1	2	2	2	1	4
27259	3	3	3	3	5	5	5	5	5	5	5	5	5	3
118572	4	4	4	4	3	5	4	4	4	4	4	3	4	3
120354	4	4	4	4	3	5	5	4	4	4	4	4	4	3
59416	1	4	1	3	3	1	3	3	4	3	3	4	5	3
98023	4	3	3	3	5	3	5	5	4	4	3	3	3	5
98149	3	3	3	2	4	3	4	4	4	4	3	2	2	4
66736	3	4	3	5	4	3	4	4	4	3	2	5	2	4
26704	3	4	3	5	5	3	5	5	4	5	4	5	1	5
124410	3	3	3	3	2	5	4	4	4	4	4	5	4	3
48137	0	0	0	5	4	0	4	4	2	4	3	3	4	4
92291	1	1	1	5	5	1	5	5	3	5	3	3	5	5
101012	1	3	3	3	3	2	2	1	1	1	1	4	1	4
90018	4	5	5	1	2	5	2	2	3	2	4	5	5	2
62396	2	4	2	4	3	2	3	3	4	5	4	5	4	3
92167	5	5	5	5	2	4	5	3	3	2	3	3	3	3
47212	3	3	3	3	3	3	3	3	3	2	4	3	3	3
99787	5	5	2	5	3	4	5	4	4	4	4	3	4	3
26247	5	2	2	2	5	5	5	5	3	5	3	3	4	5
10970	2	4	4	4	5	3	4	2	2	2	2	3	2	3
41150	2	4	1	2	1	1	1	1	3	4	4	4	4	1
65777	4	4	4	5	5	4	5	5	5	5	5	3	5	5
55882	1	1	3	1	2	5	5	5	5	5	5	3	5	3
87784	4	4	2	4	3	5	5	3	3	4	4	3	3	5
89743	4	3	4	4	4	4	4	4	3	4	2	2	3	4
112675	2	2	2	2	3	4	4	5	5	5	5	3	5	5
52674	2	5	0	1	4	0	4	4	5	5	5	3	4	4
49905	5	3	3	3	4	5	4	4	3	5	2	2	2	4
83466	1	4	4	4	1	1	1	1	4	3	4	4	4	1
80701	2	3	2	3	5	3	4	5	5	2	5	2	5	4
27640	1	1	1	4	3	1	3	3	1	5	4	3	4	3
9086	3	3	0	4	2	0	2	2	1	3	4	3	3	2
38172	2	1	2	3	5	4	3	5	5	2	5	2	5	1
63386	2	3	2	2	1	2	1	1	3	3	2	3	3	1
78071	1	1	1	1	2	4	4	5	5	5	5	4	5	4
38405	2	1	1	4	2	1	2	2	3	2	3	2	4	2
5096	2	2	2	3	4	2	4	4	1	2	3	2	3	4
76886	5	5	5	5	2	5	5	2	2	2	2	5	2	5
53920	4	1	1	1	4	4	4	4	1	1	5	4	3	4
120321	4	4	4	2	3	4	3	3	4	5	2	5	3	3
113589	2	1	1	1	2	2	1	2	4	1	4	1	3	2
66480	1	4	1	3	2	1	2	2	5	3	5	3	4	2
5427	0	0	0	3	3	5	5	5	5	2	2	4	5	4
97070	1	2	2	2	4	2	2	4	5	2	4	3	4	4
13956	2	5	2	3	4	2	3	4	5	5	5	3	4	4
8582	3	1	1	1	3	3	3	3	3	2	4	3	3	3
107840	3	3	3	4	4	3	4	4	4	5	3	3	3	4
81460	2	2	2	2	4	4	4	4	3	5	5	4	4	4
46962	4	5	4	4	5	4	5	5	3	5	5	3	4	5
40480	0	3	0	4	2	0	4	2	1	1	3	4	3	2
78743	1	1	1	1	2	5	4	4	4	4	4	5	4	4
94407	4	4	4	4	2	5	5	5	5	5	5	3	5	3
79380	4	4	4	4	3	5	4	2	2	2	2	4	2	3
66361	3	1	1	1	3	3	3	1	4	3	3	3	3	3
19134	3	5	3	3	5	3	5	5	4	3	5	3	5	5
29323	2	3	2	1	5	2	1	2	2	2	2	2	2	1
76000	5	5	5	5	3	5	3	3	3	5	5	3	4	3
42939	5	5	5	2	4	5	3	4	4	3	4	5	5	4
76463	4	2	4	3	1	3	4	2	2	4	5	2	2	2
55852	2	5	2	2	2	2	2	2	5	3	5	5	4	2
88651	1	5	1	1	4	1	4	4	1	1	5	4	4	4
25533	2	5	2	3	1	1	2	2	2	2	2	4	2	4
79755	1	1	1	1	4	4	5	3	3	4	3	5	3	4
99570	1	1	1	3	1	1	1	1	2	1	4	2	4	1
58606	3	4	3	1	4	5	5	2	2	3	5	5	2	5
78798	3	4	2	3	4	2	4	4	2	2	4	2	3	4
68014	2	2	4	2	4	2	2	2	2	2	2	3	2	1
33711	3	2	2	2	2	3	3	3	3	3	3	1	3	3
113443	3	2	2	2	3	3	3	3	3	4	3	3	3	3
