ID Accaunt_Open Age Gender Family_Members Education Status
794579658 yes 47 M 3 "High School" Married
717052158 yes 39 M 3 "High School" Single
818311533 yes 53 F 3 Uneducated Single
716156508 yes 52 M 2 "High School" Single
711191808 yes 39 M 0 Graduate Single
712084383 yes 63 M 1 Graduate Single
788641758 yes 53 M 4 College Single
788768883 yes 54 F 0 Unknown Single
713277783 yes 45 F 4 Uneducated Married
717451833 yes 45 F 3 Uneducated Divorced
712291308 yes 52 F 1 Uneducated Single
712852233 yes 64 F 0 Graduate Single
712312908 yes 47 F 4 Unknown Unknown
773457558 yes 45 F 5 College Single
716194683 yes 41 M 4 Graduate Divorced
720563058 yes 56 F 3 College Single
719502183 yes 52 F 2 Graduate Married
712287333 yes 39 M 1 Uneducated Single
716944983 yes 61 M 0 Uneducated Married
718115733 yes 57 M 1 Graduate Married
827691858 yes 46 F 3 College Single
716431833 yes 38 M 2 Unknown Divorced
717265983 yes 44 F 4 Uneducated Divorced
769578858 yes 40 M 2 Graduate Married
712815858 yes 57 F 1 "High School" Single
815851233 no 52 M 3 "High School" Single
779425608 yes 50 F 1 Unknown Single
811532208 yes 51 M 4 Graduate Married
713896533 yes 42 M 4 "High School" Single
712546233 yes 51 F 3 Unknown Single
772148058 yes 45 M 3 Graduate Unknown
771776808 no 44 M 4 Uneducated Married
715905633 yes 45 M 1 Graduate Single
778282758 yes 55 M 2 College Divorced
717886008 yes 63 M 1 "High School" Single
709985133 yes 33 F 2 Graduate Divorced
709289358 yes 46 M 3 Graduate Single
720457608 yes 41 F 4 Graduate Married
780612558 yes 58 F 1 Graduate Single
714216033 yes 51 M 3 Doctorate Married
710577708 yes 35 M 1 Unknown Single
719462433 yes 42 F 5 Graduate Single
769063308 yes 45 M 3 Post-Graduate Married
715136583 yes 51 M 3 "High School" Single
710915358 yes 63 F 0 College Single
709841433 yes 45 F 2 Graduate Divorced
710509758 yes 36 M 4 College Single
720527058 yes 39 F 1 Graduate Single
711787383 yes 52 F 2 "High School" Single
715824108 yes 52 F 1 Graduate Married
719474583 yes 50 M 1 Graduate Married
719282433 yes 60 F 0 Graduate Single
772669833 yes 43 M 3 Post-Graduate Single
789365508 no 49 M 2 "High School" Divorced
806641683 yes 44 M 3 Uneducated Married
805534608 yes 54 F 2 College Single
781117533 yes 50 M 1 Unknown Married
710294808 yes 44 M 3 "High School" Married
718788258 yes 52 M 5 Unknown Married
716404383 no 47 F 2 Graduate Married
824795358 yes 49 F 3 "High School" Married
715196508 yes 45 M 3 Graduate Married
779051808 yes 35 F 1 Graduate Single
720695583 yes 65 M 1 Graduate Single
826414083 yes 47 F 4 Unknown Married
708426483 yes 56 F 2 Graduate Single
787472283 yes 49 M 2 Graduate Married
716948283 yes 58 M 1 College Single
778375458 yes 52 M 3 Graduate Married
718504983 yes 45 F 2 Graduate Married
709625733 yes 50 M 2 "High School" Single
719357058 yes 62 F 2 Doctorate Single
709626858 yes 44 F 3 "High School" Married
711843708 no 61 F 0 Graduate Divorced
711349083 yes 47 F 4 Doctorate Married
721462458 yes 52 F 3 "High School" Married
780833058 yes 46 M 2 "High School" Married
769962933 yes 40 F 3 Graduate Single
719095533 yes 47 F 4 Uneducated Married
709718058 yes 52 F 4 Uneducated Single
819151083 yes 46 M 5 "High School" Single
770778108 yes 49 M 4 Post-Graduate Married
718877883 no 44 F 3 Unknown Single
710376708 yes 50 F 5 Uneducated Single
718366983 yes 40 M 3 Graduate Married
719604858 no 45 F 3 Unknown Married
714549558 no 41 F 2 Graduate Married
822955008 no 63 M 1 Graduate Single
712986483 yes 32 M 3 College Unknown
779597133 yes 55 M 1 Graduate Single
758426583 yes 51 F 2 Post-Graduate Married
716805408 yes 52 M 3 Doctorate Married
711275433 no 47 M 4 Uneducated Unknown
778968408 yes 39 M 2 Doctorate Single
827117808 no 45 M 1 Graduate Single
804462633 no 43 F 3 "High School" Divorced
709321908 no 47 M 3 "High School" Single
714907908 yes 51 F 0 "High School" Married
818336508 yes 50 M 2 Unknown Single
712597233 no 37 M 2 Uneducated Unknown
711964533 yes 44 M 3 College Married
716705433 yes 62 F 1 Uneducated Unknown
717983058 yes 41 F 3 Graduate Married
709587783 yes 39 M 4 Post-Graduate Single
709804533 yes 40 M 4 Uneducated Single
712076358 yes 46 M 3 "High School" Single
711670308 yes 51 F 3 Unknown Married
720717108 yes 64 M 1 Uneducated Single
784789758 yes 40 M 2 Unknown Married
779689233 yes 50 M 3 Graduate Single
788792583 yes 44 F 3 Unknown Single
710657508 yes 32 M 0 College Unknown
716393958 yes 43 M 3 "High School" Single
770708133 yes 47 F 5 "High School" Single
766131033 yes 43 F 4 Graduate Married
719816583 no 46 M 3 Doctorate Married
715376508 yes 47 F 5 Graduate Married
709300458 yes 48 M 1 Graduate Unknown
778340733 yes 44 F 3 College Married
708195633 yes 40 M 2 "High School" Unknown
714729933 yes 46 M 2 Unknown Married
794514108 yes 50 F 2 Unknown Married
812501358 yes 46 F 4 Post-Graduate Divorced
718961208 yes 43 F 3 College Single
814459833 yes 42 F 3 Graduate Single
720363258 yes 43 F 4 Graduate Married
714496083 yes 51 M 3 Unknown Single
713004933 no 40 M 3 "High School" Married
712011633 yes 40 F 2 Doctorate Single
772466508 no 45 M 3 Unknown Single
708225483 yes 47 M 4 Graduate Married
788923758 yes 26 F 1 "High School" Unknown
789150633 yes 50 F 3 Graduate Married
710809083 yes 37 F 4 College Married
787669233 yes 51 M 2 Doctorate Single
708119658 yes 49 F 4 Graduate Married
737921733 no 62 F 1 Unknown Single
765940683 yes 37 M 3 Uneducated Single
719732433 yes 54 M 2 Graduate Single
715491483 yes 44 M 2 Graduate Divorced
783381933 yes 43 M 4 Uneducated Married
811554708 yes 44 F 3 "High School" Married
719536608 yes 49 F 3 Graduate Single
720753183 yes 48 M 2 Post-Graduate Married
714505683 yes 51 M 4 Uneducated Divorced
711942783 yes 41 F 3 "High School" Married
714031983 yes 41 F 3 "High School" Single
711372258 yes 59 M 1 College Single
710825658 yes 37 F 3 Uneducated Single
716575758 no 50 F 2 College Unknown
714732183 yes 47 M 4 Uneducated Unknown
714097683 no 55 F 2 Graduate Married
720568083 yes 40 M 2 Graduate Divorced
708121908 no 48 M 4 Unknown Married
778710783 yes 45 M 3 "High School" Divorced
713745783 yes 29 F 0 Post-Graduate Single
711043983 yes 44 M 3 "High School" Single
716438433 yes 41 M 1 Doctorate Married
709435533 no 53 F 1 Unknown Single
711080358 yes 55 M 1 Unknown Unknown
718677858 yes 39 M 1 College Married
720259308 yes 39 M 3 "High School" Single
719346708 yes 41 F 1 Unknown Divorced
719874633 no 44 M 1 "High School" Unknown
720286908 yes 50 M 3 Uneducated Married
719168883 no 45 F 5 Unknown Single
789893808 yes 52 M 3 Graduate Divorced
772472208 yes 50 M 1 Uneducated Married
710402508 yes 52 M 0 Unknown Married
710218233 yes 43 F 3 "High School" Single
714212358 no 38 F 3 "High School" Single
812956983 yes 51 M 3 Graduate Married
780241758 yes 59 M 1 "High School" Single
711580908 yes 52 F 3 Unknown Single
712835433 yes 49 F 3 Uneducated Married
716461683 yes 47 F 3 Uneducated Married
713617608 yes 43 M 3 Unknown Married
714622833 yes 47 M 3 Uneducated Single
712115958 yes 47 F 3 Uneducated Single
712033833 yes 42 F 4 Unknown Unknown
714548733 yes 35 M 0 College Single
719523108 yes 61 M 0 Post-Graduate Single
710881008 yes 42 M 3 "High School" Single
715098333 yes 52 M 2 "High School" Single
708211383 yes 35 F 3 Graduate Single
715054683 yes 50 M 2 Uneducated Single
710670633 yes 40 M 4 "High School" Married
784560258 yes 45 M 1 Uneducated Divorced
710871108 yes 45 M 5 Uneducated Divorced
787770858 yes 43 M 4 Graduate Single
721104708 no 41 F 3 Post-Graduate Single
717461283 no 38 F 2 Graduate Single
803028858 no 38 F 2 Graduate Single
716628633 yes 41 M 4 Uneducated Single
813380058 yes 64 F 0 Graduate Single
770135358 yes 46 F 1 Graduate Married
719301258 yes 61 M 0 Post-Graduate Single
711340233 yes 46 F 0 Graduate Single
710002833 yes 32 F 1 "High School" Married
808705758 yes 43 M 3 Unknown Unknown
710839308 yes 34 F 2 "High School" Single
768687183 yes 54 F 1 College Single
720541758 yes 45 F 4 College Divorced
712263258 yes 49 F 2 Uneducated Married
712751133 no 42 M 3 Doctorate Single
779662308 yes 49 F 2 Unknown Married
719260608 yes 38 M 3 Uneducated Single
803319633 yes 51 F 2 "High School" Married
708170508 no 38 M 2 Graduate Married
711891933 yes 47 M 3 "High School" Married
802875333 yes 51 M 1 "High School" Single
719991783 yes 40 M 2 "High School" Married
745435533 yes 44 M 2 Unknown Married
718063083 yes 40 M 2 Graduate Married
710713608 yes 60 M 0 Uneducated Single
720487308 yes 49 M 1 "High School" Unknown
719770158 no 54 F 3 Post-Graduate Single
712283808 yes 50 F 3 "High School" Married
779737233 yes 51 M 1 Graduate Married
751076058 yes 44 F 4 Unknown Married
736552308 yes 48 F 4 Graduate Married
720578058 yes 53 M 4 Unknown Single
714932658 yes 42 F 4 College Single
804708633 yes 44 F 3 Uneducated Single
716271183 no 45 F 2 Uneducated Single
712442508 yes 52 F 4 Post-Graduate Married
719165508 yes 48 F 3 Graduate Married
826467333 yes 57 M 1 "High School" Single
721027083 yes 47 F 4 Post-Graduate Single
713764458 yes 53 M 2 Graduate Single
816261858 no 61 M 0 Graduate Single
710850633 yes 65 M 0 "High School" Single
805282908 yes 43 M 5 Graduate Unknown
771246708 yes 40 M 5 Graduate Unknown
785119833 yes 40 M 3 College Divorced
716780283 yes 39 M 2 Uneducated Single
716546283 yes 39 M 3 Graduate Married
721308033 no 45 F 2 Post-Graduate Single
779270883 yes 48 M 4 "High School" Married
822061683 yes 38 M 1 Graduate Single
710058033 yes 51 M 0 Uneducated Divorced
710678658 yes 47 F 4 Unknown Unknown
712943508 yes 48 F 5 Graduate Married
816263808 yes 47 M 1 Graduate Single
714162033 yes 45 F 3 Post-Graduate Divorced
711238908 yes 65 F 0 Uneducated Single
713971608 yes 49 M 4 Uneducated Married
715193433 yes 61 F 0 "High School" Single
713111883 yes 51 M 1 Unknown Married
716911608 yes 48 M 4 Graduate Single
822898758 yes 44 F 5 Post-Graduate Married
712085733 yes 45 M 4 Graduate Married
718583133 yes 49 F 3 Graduate Unknown
772095858 yes 38 F 2 Graduate Single
780074733 yes 42 F 1 Doctorate Married
710182383 yes 44 M 3 Uneducated Divorced
713418558 yes 46 F 3 Graduate Divorced
715445883 yes 40 F 2 Graduate Married
718599108 yes 50 F 3 Graduate Married
711546333 yes 46 M 3 Uneducated Married
721513833 yes 35 M 0 "High School" Divorced
771669183 yes 49 M 1 Graduate Married
774760458 no 62 F 1 "High School" Unknown
713453733 yes 45 F 2 Uneducated Single
804415083 no 45 M 3 Unknown Married
711419133 yes 56 M 4 Graduate Single
710691633 yes 58 F 1 "High School" Married
715008858 yes 51 F 3 Unknown Single
771424908 no 38 M 2 Unknown Unknown
771215583 yes 39 M 3 "High School" Single
711012783 no 43 M 4 Graduate Single
827408058 yes 44 F 3 Graduate Married
713904708 yes 40 F 3 Graduate Married
807596358 yes 49 M 2 Uneducated Married
708788583 no 64 F 1 College Unknown
713446083 yes 49 F 4 Uneducated Unknown
717888108 yes 47 F 3 Doctorate Single
819714408 no 44 F 2 Graduate Married
716853258 yes 64 M 1 Graduate Single
719455083 yes 48 F 3 Uneducated Single
779299233 yes 52 F 3 Graduate Single
771922008 yes 57 F 2 Unknown Single
708887433 yes 65 M 0 Graduate Single
713214558 yes 52 M 2 Graduate Married
718038483 yes 42 M 3 Uneducated Single
714053358 yes 37 M 2 "High School" Single
713730933 no 53 F 4 Graduate Married
762775908 yes 46 F 2 "High School" Married
713181558 yes 55 F 2 Doctorate Married
713079108 yes 51 F 0 Graduate Married
804426858 yes 35 F 1 Uneducated Married
788379933 yes 41 M 3 Doctorate Single
713740533 yes 41 M 3 Graduate Single
712235433 no 43 F 1 Graduate Single
811705233 yes 45 M 2 Unknown Single
714594933 yes 44 F 2 Graduate Divorced
714377058 no 63 F 1 Unknown Single
827114058 yes 46 M 4 Post-Graduate Married
708654933 no 51 F 2 Doctorate Married
720283758 no 44 F 2 Uneducated Married
801994458 yes 58 M 1 Unknown Single
718834233 yes 38 F 2 College Single
719196858 yes 50 M 2 Graduate Married
708451233 yes 46 F 3 Graduate Unknown
718735908 no 47 M 4 Graduate Single
789339633 yes 51 M 2 Uneducated Divorced
804833058 no 49 M 3 Unknown Single
712542258 yes 47 F 5 Unknown Married
713639058 no 49 M 3 "High School" Married
709560258 no 49 F 3 Graduate Single
718317258 yes 54 F 3 Uneducated Single
720362058 no 57 M 2 Uneducated Single
712606158 yes 47 M 4 Uneducated Married
713162358 yes 49 F 4 Unknown Single
710673558 yes 37 M 1 "High School" Single
710096658 yes 45 F 3 Unknown Married
721313808 yes 50 M 1 Doctorate Single
778924158 yes 45 F 2 "High School" Single
719602908 no 42 F 2 Post-Graduate Single
820383558 yes 45 M 4 "High School" Married
717953283 yes 41 M 3 Graduate Married
710327508 yes 44 F 4 Uneducated Single
785134758 yes 41 M 2 College Unknown
811970808 yes 53 F 0 Graduate Single
718676283 yes 43 F 2 Uneducated Married
720439533 yes 64 F 0 Uneducated Single
793720908 yes 46 M 5 Uneducated Single
708937608 yes 37 F 4 "High School" Single
769189083 yes 46 F 2 Graduate Single
713455233 yes 48 M 3 Graduate Married
719563158 yes 48 M 2 "High School" Married
753118533 yes 38 F 2 Doctorate Single
713265858 yes 44 M 3 Graduate Married
709713033 no 55 M 1 College Single
711608958 yes 50 M 1 Uneducated Married
708633783 no 43 M 3 Uneducated Single
714532158 yes 55 M 1 Doctorate Single
720950283 no 47 M 3 "High School" Married
809797158 yes 42 M 2 Uneducated Single
713692683 yes 41 M 2 Uneducated Married
710748483 yes 56 F 1 "High School" Single
720868683 yes 50 F 4 Uneducated Single
787532808 yes 41 M 4 Post-Graduate Married
709453833 yes 48 F 4 Graduate Single
712114458 yes 49 F 3 Uneducated Married
811013658 yes 41 M 2 "High School" Married
789180933 yes 37 F 3 "High School" Single
717151383 yes 44 F 1 Graduate Married
712470033 yes 44 F 3 College Single
717840108 no 48 M 4 Unknown Married
709131033 yes 65 F 0 Graduate Unknown
721506708 yes 54 M 1 Uneducated Unknown
716039433 yes 48 F 2 "High School" Single
710874933 yes 41 M 1 Graduate Married
794682483 yes 43 F 3 Post-Graduate Unknown
709229358 yes 46 F 5 Uneducated Single
772177308 yes 47 F 2 Unknown Unknown
715016508 no 42 F 3 "High School" Married
716071233 yes 42 M 0 "High School" Unknown
818308533 yes 47 M 5 Post-Graduate Married
711000933 yes 50 F 2 Graduate Single
760104333 yes 43 F 3 Graduate Married
718201383 yes 49 M 1 College Married
779450958 yes 43 F 4 Graduate Married
717990183 yes 52 M 4 Uneducated Married
721252683 yes 40 M 5 Unknown Married
710505483 yes 46 M 3 Uneducated Married
711587433 yes 47 F 4 Graduate Married
720964683 yes 60 M 0 "High School" Single
711478233 yes 38 F 1 Post-Graduate Single
717096858 yes 51 M 2 Doctorate Single
719739108 yes 62 F 0 Graduate Divorced
717432933 yes 52 F 5 Unknown Single
721501308 yes 41 M 3 "High School" Single
714169083 yes 48 M 4 Post-Graduate Single
710194683 yes 43 M 3 Graduate Unknown
715365183 yes 51 F 1 College Married
715448058 yes 42 F 1 College Married
779008158 yes 54 F 4 Graduate Single
712822758 yes 52 F 3 Uneducated Married
717466158 yes 48 F 2 Doctorate Married
798687258 yes 40 M 4 Graduate Married
717380133 yes 65 M 0 "High School" Single
709693833 yes 47 M 4 Graduate Married
804847308 yes 64 F 0 Graduate Single
716321583 yes 50 F 3 Unknown Single
712685733 yes 57 F 3 Unknown Single
781306758 no 58 M 2 Uneducated Single
743912958 yes 39 F 1 Graduate Single
712294083 no 54 F 2 "High School" Single
716630508 yes 58 M 3 "High School" Married
711334983 no 41 F 3 "High School" Married
717442758 yes 51 F 4 "High School" Married
709137558 yes 52 M 0 Uneducated Unknown
714366708 yes 58 M 2 Unknown Divorced
711925608 yes 42 M 4 Graduate Divorced
721202058 yes 62 F 0 "High School" Unknown
716931183 yes 45 M 5 Uneducated Single
800164083 yes 53 M 1 Uneducated Unknown
719682183 yes 53 F 2 Unknown Single
710984133 yes 50 M 3 Uneducated Single
780307233 yes 44 F 2 Post-Graduate Married
716434533 no 40 M 3 "High School" Married
828215508 no 55 F 2 Graduate Unknown
716138958 yes 50 F 1 Uneducated Married
709276908 yes 38 F 2 "High School" Single
815767983 yes 45 M 0 Graduate Married
712812408 no 40 F 3 Unknown Married
712403358 yes 55 F 2 College Single
717826308 yes 49 F 5 Uneducated Married
753443583 yes 43 F 1 "High School" Single
721428333 yes 47 F 3 Unknown Unknown
719910333 yes 43 F 3 Unknown Unknown
713585958 no 48 F 4 College Married
712866933 yes 51 M 2 Graduate Married
719219883 yes 47 M 2 Uneducated Married
779170008 yes 51 F 2 "High School" Single
779727558 yes 49 F 4 College Single
714373308 yes 53 F 1 Graduate Single
715000383 yes 55 M 3 Uneducated Single
710493558 no 46 F 1 Post-Graduate Married
778839108 yes 50 F 3 "High School" Married
715548183 yes 65 M 1 Graduate Single
712545183 yes 51 F 4 Uneducated Single
779032308 yes 46 M 3 "High School" Married
721500108 yes 42 M 1 Graduate Unknown
713389233 yes 49 F 3 "High School" Single
718811058 yes 40 M 3 Unknown Married
717084708 yes 45 F 4 "High School" Married
778247358 yes 65 M 1 Graduate Single
710702733 yes 46 M 4 Graduate Single
815240358 yes 47 F 3 Uneducated Married
715165758 yes 44 M 3 Post-Graduate Married
827964858 no 58 F 1 Uneducated Divorced
773667708 no 50 M 1 Graduate Divorced
717400533 yes 54 F 0 "High School" Married
713586858 yes 40 M 3 Uneducated Divorced
711393483 yes 49 F 4 Unknown Divorced
812979408 no 39 F 0 Unknown Married
711877458 yes 51 F 3 College Married
714351558 yes 64 F 0 Uneducated Single
828343083 yes 43 F 4 "High School" Unknown
790002783 yes 38 F 2 Graduate Single
